description,Source,Gear,Mgmt_area,Sex,year,length_bin,n,proportion
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1989,91,0,0
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1989,93,0,0
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1989,95,0,0
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1989,97,0,0
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1989,99,1,0.004
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1990,41,0,0
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1990,43,0,0
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1990,45,0,0
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1990,47,0,0
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1990,49,0,0
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1990,51,1,0.0045
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1990,53,0,0
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1990,55,6,0.027
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1990,57,2,0.009
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1990,59,9,0.0405
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1990,61,19,0.0856
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1990,63,18,0.0811
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1990,65,29,0.1306
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1990,67,27,0.1216
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1990,69,24,0.1081
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1990,71,19,0.0856
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1990,73,14,0.0631
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1990,75,21,0.0946
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1990,77,9,0.0405
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1990,79,12,0.0541
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1990,81,4,0.018
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1990,83,1,0.0045
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1990,85,1,0.0045
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1990,87,1,0.0045
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1990,89,2,0.009
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1990,91,1,0.0045
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1990,93,0,0
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1990,95,1,0.0045
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1990,97,1,0.0045
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1990,99,0,0
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1991,41,0,0
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1991,43,0,0
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1991,45,0,0
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1991,47,0,0
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1991,49,0,0
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1991,51,0,0
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1991,53,1,0.0035
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1991,55,1,0.0035
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1991,57,3,0.0104
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1991,59,12,0.0417
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1991,61,26,0.0903
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1991,63,31,0.1076
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1991,65,36,0.125
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1991,67,30,0.1042
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1991,69,30,0.1042
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1991,71,36,0.125
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1991,73,22,0.0764
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1991,75,17,0.059
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1991,77,14,0.0486
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1991,79,7,0.0243
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1991,81,6,0.0208
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1991,83,7,0.0243
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1991,85,4,0.0139
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1991,87,2,0.0069
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1991,89,0,0
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1991,91,1,0.0035
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1991,93,0,0
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1991,95,1,0.0035
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1991,97,0,0
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1991,99,1,0.0035
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1992,41,0,0
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1992,43,0,0
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1992,45,0,0
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1992,47,0,0
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1992,49,0,0
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1992,51,2,0.0095
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1992,53,2,0.0095
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1992,55,3,0.0142
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1992,57,1,0.0047
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1992,59,11,0.0521
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1992,61,22,0.1043
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1992,63,14,0.0664
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1992,65,15,0.0711
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1992,67,23,0.109
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1992,69,16,0.0758
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1992,71,20,0.0948
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1992,73,22,0.1043
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1992,75,15,0.0711
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1992,77,12,0.0569
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1992,79,0,0
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1992,81,11,0.0521
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1992,83,7,0.0332
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1992,85,4,0.019
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1992,87,1,0.0047
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1992,89,4,0.019
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1992,91,5,0.0237
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1992,93,0,0
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1992,95,1,0.0047
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1992,97,0,0
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1992,99,0,0
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1993,41,0,0
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1993,43,1,3e-4
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1993,45,9,0.0023
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1993,47,16,0.0041
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1993,49,28,0.0072
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1993,51,69,0.0179
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1993,53,86,0.0223
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1993,55,107,0.0277
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1993,57,126,0.0326
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1993,59,158,0.0409
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1993,61,272,0.0704
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1993,63,408,0.1056
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1993,65,460,0.119
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1993,67,421,0.109
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1993,69,357,0.0924
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1993,71,334,0.0864
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1993,73,291,0.0753
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1993,75,204,0.0528
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1993,77,141,0.0365
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1993,79,105,0.0272
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1993,81,74,0.0192
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1993,83,60,0.0155
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1993,85,50,0.0129
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1993,87,20,0.0052
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1993,89,20,0.0052
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1993,91,14,0.0036
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1993,93,11,0.0028
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1993,95,9,0.0023
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1993,97,9,0.0023
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1993,99,4,0.001
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1994,41,0,0
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1994,43,0,0
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1994,45,3,0.001
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1994,47,7,0.0023
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1994,49,17,0.0055
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1994,51,41,0.0132
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1994,53,78,0.0251
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1994,55,121,0.0389
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1994,57,145,0.0466
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1994,59,209,0.0672
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1994,61,258,0.083
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1994,63,315,0.1013
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1994,65,347,0.1116
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1994,67,323,0.1039
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1994,69,276,0.0887
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1994,71,259,0.0833
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1994,73,169,0.0543
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1994,75,157,0.0505
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1994,77,117,0.0376
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1994,79,75,0.0241
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1994,81,75,0.0241
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1994,83,36,0.0116
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1994,85,22,0.0071
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1994,87,17,0.0055
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1994,89,19,0.0061
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1994,91,9,0.0029
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1994,93,5,0.0016
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1994,95,3,0.001
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1994,97,6,0.0019
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1994,99,1,3e-4
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1995,41,1,1e-4
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1995,43,1,1e-4
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1995,45,4,6e-4
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1995,47,16,0.0024
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1995,49,45,0.0066
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1995,51,57,0.0084
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1995,53,92,0.0135
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1995,55,140,0.0206
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1995,57,216,0.0318
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1995,59,340,0.05
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1995,61,487,0.0716
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1995,63,681,0.1002
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1995,65,780,0.1147
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1995,67,719,0.1058
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1995,69,706,0.1039
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1995,71,599,0.0881
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1995,73,428,0.063
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1995,75,372,0.0547
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1995,77,291,0.0428
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1995,79,224,0.033
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1995,81,165,0.0243
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1995,83,126,0.0185
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1995,85,94,0.0138
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1995,87,65,0.0096
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1995,89,57,0.0084
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1995,91,35,0.0051
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1995,93,23,0.0034
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1995,95,13,0.0019
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1995,97,9,0.0013
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1995,99,12,0.0018
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1996,41,2,7e-4
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1996,43,3,0.001
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1996,45,8,0.0028
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1996,47,20,0.0069
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1996,49,29,0.01
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1996,51,41,0.0141
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1996,53,44,0.0152
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1996,55,49,0.0169
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1996,57,94,0.0324
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1996,59,133,0.0458
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1996,61,238,0.082
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1996,63,309,0.1064
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1996,65,374,0.1288
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1996,67,322,0.1109
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1996,69,290,0.0999
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1996,71,234,0.0806
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1996,73,181,0.0623
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1996,75,150,0.0517
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1996,77,116,0.04
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1996,79,67,0.0231
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1996,81,63,0.0217
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1996,83,33,0.0114
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1996,85,39,0.0134
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1996,87,20,0.0069
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1996,89,16,0.0055
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1996,91,13,0.0045
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1996,93,4,0.0014
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1996,95,7,0.0024
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1996,97,2,7e-4
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1996,99,2,7e-4
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1997,41,3,5e-4
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1997,43,4,7e-4
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1997,45,4,7e-4
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1997,47,13,0.0022
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1997,49,20,0.0034
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1997,51,41,0.007
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1997,53,61,0.0104
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1997,55,72,0.0123
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1997,57,131,0.0224
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1997,59,196,0.0336
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1997,61,331,0.0567
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1997,63,580,0.0993
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1997,65,720,0.1233
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1997,67,718,0.1229
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1997,69,625,0.107
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1997,71,465,0.0796
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1997,73,394,0.0675
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1997,75,323,0.0553
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1997,77,253,0.0433
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1997,79,205,0.0351
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1997,81,169,0.0289
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1997,83,129,0.0221
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1997,85,90,0.0154
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1997,87,94,0.0161
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1997,89,73,0.0125
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1997,91,47,0.008
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1997,93,32,0.0055
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1997,95,15,0.0026
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1997,97,14,0.0024
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1997,99,18,0.0031
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1998,41,1,2e-4
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1998,43,5,0.001
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1998,45,9,0.0017
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1998,47,23,0.0045
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1998,49,67,0.013
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1998,51,95,0.0185
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1998,53,121,0.0235
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1998,55,128,0.0249
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1998,57,100,0.0194
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1998,59,196,0.0381
lengthcompby_gear_source_area,Survey,Longline,NSEI,Sex_combined,1998,61,279,0.0542
