description,Source,Gear,Mgmt_area,Sex,year,age,n,proportion
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Female,2012,11,5,0.0144
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Female,2012,12,9,0.0259
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Female,2012,13,2,0.0058
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Female,2012,14,6,0.0173
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Female,2012,15,2,0.0058
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Female,2012,16,3,0.0086
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Female,2012,17,5,0.0144
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Female,2012,18,1,0.0029
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Female,2012,24,1,0.0029
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Female,2012,34,1,0.0029
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Female,2013,3,8,0.0406
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Female,2013,4,29,0.1472
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Female,2013,5,34,0.1726
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Female,2013,6,42,0.2132
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Female,2013,7,28,0.1421
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Female,2013,8,23,0.1168
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Female,2013,9,12,0.0609
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Female,2013,10,3,0.0152
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Female,2013,11,2,0.0102
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Female,2013,12,5,0.0254
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Female,2013,13,3,0.0152
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Female,2013,14,2,0.0102
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Female,2013,15,1,0.0051
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Female,2013,18,1,0.0051
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Female,2013,19,1,0.0051
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Female,2013,21,1,0.0051
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Female,2013,24,1,0.0051
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Female,2013,27,1,0.0051
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Female,2014,3,2,0.0072
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Female,2014,4,28,0.1014
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Female,2014,5,81,0.2935
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Female,2014,6,72,0.2609
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Female,2014,7,38,0.1377
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Female,2014,8,24,0.087
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Female,2014,9,10,0.0362
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Female,2014,10,4,0.0145
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Female,2014,11,3,0.0109
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Female,2014,12,4,0.0145
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Female,2014,13,2,0.0072
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Female,2014,14,2,0.0072
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Female,2014,15,1,0.0036
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Female,2014,17,1,0.0036
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Female,2014,18,2,0.0072
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Female,2014,27,1,0.0036
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Female,2014,35,1,0.0036
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Female,2015,2,1,0.0053
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Female,2015,3,12,0.0635
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Female,2015,4,14,0.0741
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Female,2015,5,35,0.1852
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Female,2015,6,42,0.2222
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Female,2015,7,22,0.1164
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Female,2015,8,20,0.1058
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Female,2015,9,11,0.0582
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Female,2015,10,6,0.0317
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Female,2015,11,10,0.0529
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Female,2015,12,4,0.0212
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Female,2015,13,1,0.0053
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Female,2015,14,3,0.0159
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Female,2015,15,1,0.0053
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Female,2015,16,3,0.0159
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Female,2015,17,1,0.0053
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Female,2015,22,1,0.0053
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Female,2015,32,1,0.0053
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Female,2015,36,1,0.0053
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Female,2016,2,13,0.0291
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Female,2016,3,73,0.1633
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Female,2016,4,100,0.2237
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Female,2016,5,88,0.1969
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Female,2016,6,50,0.1119
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Female,2016,7,36,0.0805
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Female,2016,8,29,0.0649
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Female,2016,9,18,0.0403
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Female,2016,10,10,0.0224
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Female,2016,11,12,0.0268
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Female,2016,12,8,0.0179
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Female,2016,13,1,0.0022
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Female,2016,14,1,0.0022
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Female,2016,16,1,0.0022
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Female,2016,17,3,0.0067
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Female,2016,18,2,0.0045
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Female,2016,22,1,0.0022
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Female,2016,40,1,0.0022
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Female,2017,2,10,0.0361
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Female,2017,3,25,0.0903
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Female,2017,4,61,0.2202
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Female,2017,5,80,0.2888
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Female,2017,6,43,0.1552
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Female,2017,7,21,0.0758
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Female,2017,8,11,0.0397
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Female,2017,9,5,0.0181
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Female,2017,10,7,0.0253
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Female,2017,11,3,0.0108
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Female,2017,12,4,0.0144
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Female,2017,13,1,0.0036
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Female,2017,14,2,0.0072
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Female,2017,17,1,0.0036
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Female,2017,21,2,0.0072
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Female,2017,24,1,0.0036
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1988,2,2,0.0089
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1988,3,4,0.0178
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1988,4,16,0.0711
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1988,5,31,0.1378
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1988,6,32,0.1422
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1988,7,12,0.0533
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1988,8,14,0.0622
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1988,9,8,0.0356
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1988,10,7,0.0311
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1988,11,23,0.1022
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1988,12,10,0.0444
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1988,13,10,0.0444
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1988,14,8,0.0356
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1988,15,7,0.0311
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1988,16,6,0.0267
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1988,17,2,0.0089
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1988,18,2,0.0089
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1988,19,2,0.0089
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1988,20,1,0.0044
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1988,21,5,0.0222
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1988,22,1,0.0044
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1988,23,1,0.0044
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1988,24,1,0.0044
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1988,26,1,0.0044
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1988,27,2,0.0089
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1988,28,2,0.0089
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1988,29,2,0.0089
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1988,30,1,0.0044
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1988,31,1,0.0044
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1988,32,3,0.0133
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1988,33,1,0.0044
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1988,37,1,0.0044
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1988,38,3,0.0133
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1988,40,1,0.0044
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1988,41,1,0.0044
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1988,42,1,0.0044
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1989,3,4,0.0377
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1989,4,4,0.0377
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1989,5,12,0.1132
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1989,6,8,0.0755
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1989,7,5,0.0472
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1989,8,3,0.0283
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1989,9,1,0.0094
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1989,10,5,0.0472
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1989,11,5,0.0472
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1989,12,6,0.0566
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1989,13,5,0.0472
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1989,14,2,0.0189
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1989,15,2,0.0189
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1989,16,3,0.0283
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1989,17,5,0.0472
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1989,19,7,0.066
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1989,20,2,0.0189
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1989,21,1,0.0094
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1989,22,3,0.0283
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1989,23,1,0.0094
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1989,24,1,0.0094
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1989,25,4,0.0377
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1989,26,2,0.0189
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1989,27,3,0.0283
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1989,28,4,0.0377
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1989,31,2,0.0189
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1989,34,1,0.0094
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1989,35,2,0.0189
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1989,37,2,0.0189
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1989,38,1,0.0094
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1990,4,1,0.0108
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1990,6,5,0.0538
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1990,7,6,0.0645
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1990,8,12,0.129
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1990,9,7,0.0753
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1990,10,9,0.0968
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1990,11,7,0.0753
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1990,12,5,0.0538
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1990,13,6,0.0645
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1990,14,5,0.0538
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1990,15,2,0.0215
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1990,16,3,0.0323
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1990,17,1,0.0108
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1990,18,5,0.0538
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1990,19,1,0.0108
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1990,20,3,0.0323
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1990,22,1,0.0108
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1990,23,1,0.0108
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1990,24,3,0.0323
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1990,26,3,0.0323
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1990,28,1,0.0108
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1990,30,2,0.0215
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1990,32,2,0.0215
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1990,35,1,0.0108
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1990,38,1,0.0108
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1991,3,1,0.0088
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1991,4,4,0.0351
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1991,5,4,0.0351
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1991,6,3,0.0263
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1991,7,6,0.0526
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1991,8,13,0.114
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1991,9,14,0.1228
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1991,10,9,0.0789
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1991,11,5,0.0439
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1991,12,9,0.0789
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1991,13,4,0.0351
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1991,14,2,0.0175
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1991,15,7,0.0614
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1991,16,4,0.0351
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1991,17,8,0.0702
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1991,18,2,0.0175
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1991,19,4,0.0351
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1991,21,1,0.0088
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1991,23,3,0.0263
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1991,24,2,0.0175
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1991,25,1,0.0088
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1991,28,2,0.0175
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1991,29,1,0.0088
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1991,30,1,0.0088
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1991,31,2,0.0175
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1991,33,1,0.0088
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1991,34,1,0.0088
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1992,2,2,0.022
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1992,3,5,0.0549
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1992,4,8,0.0879
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1992,5,7,0.0769
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1992,6,3,0.033
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1992,7,4,0.044
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1992,8,8,0.0879
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1992,9,6,0.0659
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1992,10,3,0.033
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1992,11,3,0.033
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1992,12,5,0.0549
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1992,13,5,0.0549
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1992,14,2,0.022
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1992,15,5,0.0549
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1992,16,5,0.0549
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1992,17,4,0.044
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1992,18,1,0.011
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1992,19,1,0.011
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1992,21,2,0.022
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1992,22,1,0.011
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1992,23,1,0.011
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1992,25,1,0.011
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1992,27,1,0.011
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1992,28,1,0.011
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1992,29,1,0.011
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1992,30,1,0.011
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1992,31,1,0.011
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1992,32,1,0.011
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1992,35,1,0.011
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1992,42,2,0.022
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1993,3,5,0.0472
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1993,4,9,0.0849
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1993,5,4,0.0377
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1993,6,16,0.1509
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1993,7,4,0.0377
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1993,8,6,0.0566
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1993,9,6,0.0566
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1993,10,8,0.0755
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1993,11,6,0.0566
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1993,12,3,0.0283
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1993,13,2,0.0189
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1993,14,4,0.0377
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1993,15,3,0.0283
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1993,16,7,0.066
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1993,17,5,0.0472
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1993,18,1,0.0094
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1993,19,1,0.0094
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1993,20,1,0.0094
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1993,21,1,0.0094
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1993,22,3,0.0283
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1993,26,1,0.0094
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1993,28,3,0.0283
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1993,29,2,0.0189
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1993,31,1,0.0094
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1993,32,1,0.0094
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1993,33,2,0.0189
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1993,36,1,0.0094
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1994,2,2,0.0133
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1994,3,2,0.0133
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1994,4,6,0.04
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1994,5,14,0.0933
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1994,6,19,0.1267
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1994,7,8,0.0533
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1994,8,8,0.0533
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1994,9,10,0.0667
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1994,10,9,0.06
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1994,11,6,0.04
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1994,12,7,0.0467
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1994,13,4,0.0267
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1994,14,5,0.0333
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1994,15,1,0.0067
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1994,16,6,0.04
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1994,17,2,0.0133
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1994,18,6,0.04
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1994,19,6,0.04
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1994,20,5,0.0333
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1994,21,3,0.02
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1994,23,2,0.0133
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1994,24,3,0.02
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1994,26,1,0.0067
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1994,28,1,0.0067
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1994,29,1,0.0067
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1994,30,2,0.0133
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1994,31,1,0.0067
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1994,33,1,0.0067
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1994,34,1,0.0067
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1994,36,1,0.0067
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1994,37,1,0.0067
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1994,38,2,0.0133
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1994,40,1,0.0067
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1994,41,1,0.0067
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1994,42,2,0.0133
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1995,2,1,0.009
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1995,3,1,0.009
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1995,4,3,0.027
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1995,5,6,0.0541
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1995,6,7,0.0631
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1995,7,19,0.1712
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1995,8,12,0.1081
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1995,9,8,0.0721
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1995,10,2,0.018
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1995,11,4,0.036
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1995,12,3,0.027
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1995,13,3,0.027
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1995,14,4,0.036
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1995,15,3,0.027
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1995,16,3,0.027
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1995,17,3,0.027
agecompby_gear_source_area_sex,Survey,Longline,SSEI,Male,1995,18,4,0.036
