description,Gear,Source,Mgmt_area,Sex,year,age,mean_weight,sd_weight,n
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2005,12,3.7,0.8,32
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2005,13,4.2,1.5,17
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2005,14,4.1,1.1,24
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2005,15,3.7,0.7,11
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2005,16,4.5,1.3,4
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2005,17,4,0.6,12
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2005,18,4.7,2.7,2
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2005,19,5.5,1,5
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2005,20,5.6,0.6,4
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2005,21,4.7,1.6,5
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2005,22,7.1,1.9,4
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2005,23,7.6,2.6,7
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2005,24,5.1,2.4,2
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2005,25,7.5,3.5,4
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2005,26,7.1,1.6,9
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2005,27,6.4,2.6,10
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2005,28,6.4,1.7,8
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2005,29,8.2,1.8,4
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2005,30,9.4,2.7,4
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2005,31,6.6,2,3
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2005,32,6.4,2.6,9
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2005,33,6.3,1.3,3
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2005,34,6.1,1.7,4
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2005,35,5.4,1.2,5
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2005,36,6.1,1,2
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2005,37,8.9,0.1,2
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2005,38,8.8,1.7,3
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2005,39,7.7,2.5,4
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2005,40,5.2,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2005,41,8.3,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2005,42,7.2,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2005,43,5.6,0.1,2
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2005,44,10.9,3.8,4
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2005,45,9,2.9,3
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2005,46,5.8,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2005,49,8.8,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2005,50,10,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2005,51,10.6,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2005,53,7.4,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2005,55,10.6,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2005,56,12.4,3.6,2
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2006,3,2.8,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2006,4,3.6,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2006,5,1.5,0.1,2
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2006,6,2.5,0.5,5
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2006,7,3,1,47
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2006,8,3.4,0.7,28
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2006,9,3.5,0.8,63
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2006,10,3.9,0.8,63
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2006,11,3.6,0.6,38
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2006,12,3.8,0.9,30
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2006,13,3.6,0.8,25
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2006,14,3.9,0.7,20
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2006,15,3.8,0.6,18
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2006,16,4.2,0.7,11
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2006,17,4,0.7,6
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2006,18,3.8,0.8,5
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2006,19,6,2.4,8
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2006,20,6.4,3,5
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2006,21,6.1,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2006,22,5.9,0.6,3
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2006,23,5.3,1.1,4
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2006,24,9,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2006,25,4.4,2,2
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2006,26,6.6,1.9,6
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2006,27,4.6,0.6,3
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2006,28,6.5,1.3,3
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2006,29,5.9,1.3,3
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2006,30,6.7,0.3,3
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2006,31,6.6,2.3,6
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2006,32,7,1.6,2
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2006,35,6.1,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2006,37,8.7,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2006,39,3.6,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2006,40,6.5,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2006,45,13,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2006,48,9.7,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2007,3,1.6,0.4,6
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2007,4,2.1,0.6,22
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2007,5,2.9,1,21
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2007,6,2.9,0.9,32
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2007,7,3.4,0.7,35
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2007,8,3.5,0.8,49
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2007,9,3.8,0.7,59
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2007,10,3.9,0.8,34
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2007,11,3.7,0.7,31
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2007,12,3.9,0.8,24
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2007,13,3.9,1,15
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2007,14,4,1,10
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2007,15,4.4,1.3,11
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2007,16,4.8,2,4
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2007,17,5.5,1.5,2
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2007,18,4.4,0.1,3
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2007,19,5.3,0.8,3
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2007,20,5,2.2,5
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2007,21,4.4,0.5,2
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2007,22,4.4,1.4,3
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2007,23,7.6,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2007,24,6.4,0.3,2
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2007,25,7.8,1,3
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2007,26,4.9,1.1,2
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2007,27,5.2,0.6,2
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2007,28,4.9,1.8,4
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2007,29,7.6,1.1,3
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2007,30,4.8,1.2,4
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2007,31,6,3.2,4
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2007,32,8.5,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2007,33,6.6,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2007,34,5.1,0.9,3
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2007,35,9.2,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2007,37,12.1,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2007,38,7.3,4,2
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2007,39,5.2,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2007,41,6.2,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2007,46,4.4,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2007,48,4.3,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2008,3,1.6,0.5,4
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2008,4,1.9,0.5,6
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2008,5,2.8,0.8,9
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2008,6,3.1,0.6,14
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2008,7,3.1,0.5,21
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2008,8,3.3,0.9,22
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2008,9,3.6,0.6,29
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2008,10,3.9,0.7,34
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2008,11,4,0.7,29
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2008,12,3.8,0.6,35
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2008,13,4,0.9,30
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2008,14,4.5,1.1,11
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2008,15,3.9,0.9,21
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2008,16,4.9,1.7,8
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2008,17,4.3,1.1,6
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2008,18,4.7,2.2,8
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2008,19,5.5,2.3,2
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2008,20,6.1,2.6,4
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2008,21,6,1.2,6
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2008,22,4.9,1.1,3
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2008,24,5,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2008,25,4.5,3.6,3
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2008,26,5.9,0.8,5
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2008,27,5.9,1.9,4
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2008,28,6.8,2.6,3
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2008,29,6.4,0.8,2
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2008,30,7,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2008,31,6.8,2.3,3
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2008,32,7.1,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2008,33,6,1.5,3
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2008,34,6.2,1.7,3
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2008,36,5.8,1.5,2
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2008,37,9.6,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2008,38,6.4,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2008,43,10.1,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2009,2,1.6,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2009,3,1,0.1,2
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2009,4,2.4,1.2,5
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2009,5,3,0.9,10
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2009,6,3.2,0.5,18
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2009,7,3.3,0.9,27
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2009,8,3.3,0.8,35
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2009,9,3.8,0.5,34
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2009,10,3.9,0.7,41
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2009,11,3.9,0.6,28
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2009,12,3.8,0.9,33
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2009,13,4.1,1,13
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2009,14,3.9,0.9,18
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2009,15,4.2,1.4,14
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2009,16,4.3,0.8,11
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2009,17,4.7,1.7,9
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2009,18,3.6,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2009,19,4.5,1.5,7
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2009,20,4,0.4,2
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2009,21,4.1,1,4
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2009,22,5,1.9,4
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2009,23,3.9,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2009,24,4.8,1.5,4
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2009,25,5,2.1,4
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2009,26,6,1.2,3
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2009,27,5.4,0.8,3
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2009,28,5.8,1.4,6
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2009,29,4.7,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2009,30,5.9,0.4,2
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2009,31,5.7,2.2,3
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2009,32,5.7,0.4,4
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2009,33,6.6,2.6,3
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2009,34,11,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2009,35,10,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2009,36,8.3,3.6,2
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2009,37,5,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2009,38,5.5,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2009,39,5.4,0.7,2
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2009,41,8.7,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2009,42,6,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2009,45,6,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2009,47,7.6,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2009,51,6.6,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2009,69,11.2,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2010,2,1,0.2,3
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2010,4,1.6,1.4,5
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2010,5,2.1,1.3,7
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2010,6,2.6,1,8
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2010,7,3.1,0.6,10
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2010,8,3.2,0.8,12
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2010,9,3.1,0.6,18
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2010,10,3.6,0.7,17
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2010,11,3.6,0.7,23
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2010,12,4,0.7,31
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2010,13,4,0.9,30
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2010,14,3.8,0.9,25
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2010,15,4,0.8,22
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2010,16,4.3,0.8,22
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2010,17,4.3,1.1,13
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2010,18,4,0.6,11
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2010,19,5.1,1.7,4
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2010,20,4.4,0.8,4
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2010,21,5.8,0.9,2
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2010,22,5.5,0.8,5
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2010,23,4.3,0.6,2
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2010,24,5.2,2.1,2
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2010,25,7,2.9,2
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2010,26,6.4,3,2
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2010,27,8.3,3.5,2
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2010,28,5.4,1.3,2
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2010,29,7.1,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2010,30,4,0.5,2
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2010,31,4.6,0.7,3
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2010,32,5.6,0.3,4
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2010,33,6.9,2.1,5
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2010,34,5.9,1.1,3
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2010,35,5.1,0.7,4
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2010,36,6.2,2.2,3
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2010,38,4.6,0.3,2
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2010,39,6.2,0.5,3
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2010,40,7.8,2.6,3
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2010,42,6.1,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2010,47,8.8,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2010,54,8.4,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2011,2,1.2,NaN,1
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2011,3,1.4,0.1,14
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2011,4,1.4,0.2,12
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2011,5,2,0.8,17
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2011,6,2.3,0.7,23
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2011,7,2.9,0.8,25
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2011,8,3.3,0.8,29
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2011,9,3.4,0.7,21
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2011,10,3.5,1.1,17
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2011,11,3.8,0.7,17
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2011,12,3.7,0.9,14
weightageby_gear_source_area_year_sex,Longline,Survey,NSEI,Female,2011,13,4,1,22
